AcX,AcY,AcZ
-15144.0,1832.0,-6440.0
-15072.0,1928.0,-6408.0
-15028.0,1972.0,-6480.0
-15068.0,1948.0,-6432.0
-15084.0,1988.0,-6328.0
-15028.0,1932.0,-6292.0
-15132.0,1944.0,-6468.0
-15120.0,1840.0,-6468.0
-15216.0,1728.0,-6524.0
-15256.0,1768.0,-6428.0
-15208.0,1804.0,-6288.0
-15200.0,1788.0,-6412.0
-15160.0,1968.0,-6628.0
-15088.0,2224.0,-6356.0
-15144.0,1864.0,-5988.0
-15100.0,1856.0,-6300.0
-15080.0,2104.0,-6424.0
-15044.0,2096.0,-6260.0
-15096.0,1996.0,-6592.0
-15200.0,1952.0,-6516.0
-15032.0,1952.0,-6644.0
-15100.0,2092.0,-6716.0
-15340.0,2448.0,-6592.0
-15220.0,1776.0,-6492.0
-15080.0,1952.0,-6364.0
-15140.0,1836.0,-6344.0
-15176.0,1740.0,-6244.0
