AcX,AcY,AcZ
-4856.0,2172.0,-4792.0
-5700.0,-1516.0,-3088.0
-4436.0,-300.0,-2504.0
-4952.0,1932.0,-800.0
-5748.0,872.0,-192.0
-8724.0,2236.0,-980.0
-10532.0,292.0,-916.0
-13080.0,-508.0,-1192.0
-14316.0,-856.0,-2080.0
-14488.0,-688.0,-2476.0
-17372.0,-632.0,-1988.0
-20800.0,1208.0,-2308.0
-26132.0,-328.0,-2576.0
-31524.0,-2436.0,-3324.0
-32768.0,-7436.0,-4652.0
-32768.0,-15352.0,-5452.0
-32768.0,-20112.0,-7280.0
-32768.0,-24832.0,-7844.0
-27248.0,-25236.0,-13480.0
-26892.0,-32768.0,-19232.0
-27276.0,-32768.0,-13692.0
-21364.0,-32768.0,-9412.0
-18748.0,-32768.0,-10064.0
-19452.0,-31696.0,-11100.0
-32768.0,6900.0,-8896.0
-16136.0,32767.0,-14940.0
-32768.0,32767.0,-2028.0
-25368.0,-32768.0,-12408.0
-21696.0,-2776.0,32767.0
-18220.0,-8796.0,-1420.0
-10552.0,-4164.0,-1780.0
-14644.0,-3284.0,-2784.0
-4460.0,-24352.0,-10880.0
-20956.0,-12040.0,-27972.0
-18684.0,-12268.0,-12324.0
-14124.0,4204.0,-14472.0
-14308.0,6148.0,-7884.0
-14976.0,8616.0,-3920.0
-16728.0,3048.0,-2240.0
-17588.0,-1544.0,-4132.0
-18672.0,-3544.0,-5260.0
-14972.0,-896.0,-7392.0
-14872.0,1076.0,-5620.0
-14576.0,1396.0,-4824.0
-15900.0,-688.0,-4320.0
-15888.0,-2892.0,-4268.0
-16096.0,-2528.0,-4988.0
-18372.0,-3004.0,-7968.0
-17796.0,80.0,-7140.0
-14476.0,1296.0,-6996.0
-13800.0,1496.0,-8520.0
-14508.0,2580.0,-6092.0
-15164.0,3296.0,-6740.0
-14224.0,6204.0,-7396.0
-16936.0,7296.0,-9172.0
-20380.0,7340.0,-9364.0
-22464.0,6396.0,-8516.0
-24124.0,7372.0,-6140.0
-25292.0,7536.0,-4388.0
-25884.0,9652.0,-4656.0
-26316.0,8600.0,-6832.0
-29060.0,9720.0,-8028.0
-32768.0,15448.0,-7364.0
-32768.0,19712.0,-8896.0
-32768.0,13856.0,-10580.0
-32768.0,2588.0,-6120.0
-32768.0,12608.0,-4252.0
-26712.0,20584.0,-28592.0
-32768.0,22228.0,-15284.0
9220.0,-23360.0,-4928.0
-17952.0,-6684.0,-16436.0
-15864.0,14980.0,-7064.0
-3200.0,14236.0,-11220.0
-5024.0,5492.0,-7336.0
-4792.0,260.0,-3108.0
-5912.0,-1836.0,-3132.0
-4504.0,1560.0,-1816.0
-7028.0,3080.0,-996.0
-7780.0,3084.0,-1024.0
-9092.0,4452.0,-1676.0
-10848.0,2140.0,-2112.0
-13252.0,-784.0,-2876.0
-14908.0,-1556.0,-3064.0
-15768.0,-1416.0,-3836.0
-18628.0,412.0,-4068.0
-23312.0,-552.0,-4804.0
-29112.0,-1668.0,-5052.0
-32768.0,-3972.0,-5324.0
-32768.0,-9308.0,-6460.0
-32768.0,-16004.0,-8020.0
-32768.0,-25532.0,-9976.0
-30880.0,-23336.0,-11232.0
-29396.0,-29456.0,-15804.0
-30280.0,-32768.0,-14748.0
-25212.0,-32768.0,-8304.0
-18224.0,-32768.0,-10532.0
-20972.0,-32768.0,-9224.0
-32768.0,-26168.0,-9872.0
-17580.0,32767.0,-7364.0
-32768.0,32767.0,7016.0
-32768.0,-26332.0,-23932.0
-9756.0,-10724.0,32767.0
-17256.0,-9836.0,-284.0
-13852.0,-6620.0,-8548.0
-9936.0,-2768.0,2952.0
-19424.0,-18104.0,-10608.0
-30808.0,-12872.0,-23204.0
-9320.0,-11960.0,-18288.0
-18428.0,-2320.0,-12156.0
-14172.0,4916.0,-10184.0
-16088.0,5644.0,-5652.0
-15520.0,6508.0,-1076.0
-16108.0,3832.0,-544.0
-15776.0,4860.0,-3116.0
-14784.0,-512.0,-8608.0
-15512.0,-2236.0,-10664.0
-14412.0,1088.0,-9040.0
-15032.0,532.0,-5364.0
-16848.0,-444.0,-3456.0
-16560.0,-1092.0,-2608.0
-16796.0,-2044.0,-4608.0
-14440.0,324.0,-6828.0
-18204.0,3756.0,-11556.0
-14792.0,1896.0,-8700.0
-14844.0,5216.0,-5752.0
-15396.0,4968.0,-7324.0
-17224.0,6280.0,-4692.0
-18532.0,9932.0,-5640.0
-21944.0,5772.0,-7244.0
-22820.0,6452.0,-5840.0
-23588.0,6868.0,-5404.0
-24580.0,9600.0,-2888.0
-24664.0,10140.0,-4256.0
-24932.0,8832.0,-7432.0
-27736.0,9352.0,-9068.0
-31768.0,14232.0,-8300.0
-32768.0,18836.0,-10256.0
-32768.0,16912.0,-9604.0
-32768.0,1836.0,-6560.0
-32768.0,15360.0,-8260.0
-27660.0,21192.0,-27832.0
-32768.0,17708.0,-14904.0
